timestamp,total_i_mA,batt_mV,core_temp_C,safety,ch1_name,ch1_status,ch1_state,ch1_voltage_mV,ch1_i_inst_mA,ch1_i_avg_mA,ch2_name,ch2_status,ch2_state,ch2_voltage_mV,ch2_i_inst_mA,ch2_i_avg_mA,ch3_name,ch3_status,ch3_state,ch3_voltage_mV,ch3_i_inst_mA,ch3_i_avg_mA,ch4_name,ch4_status,ch4_state,ch4_voltage_mV,ch4_i_inst_mA,ch4_i_avg_mA,ch5_name,ch5_status,ch5_state,ch5_voltage_mV,ch5_i_inst_mA,ch5_i_avg_mA,ch6_name,ch6_status,ch6_state,ch6_voltage_mV,ch6_i_inst_mA,ch6_i_avg_mA,ch7_name,ch7_status,ch7_state,ch7_voltage_mV,ch7_i_inst_mA,ch7_i_avg_mA,ch8_name,ch8_status,ch8_state,ch8_voltage_mV,ch8_i_inst_mA,ch8_i_avg_mA,ch9_name,ch9_status,ch9_state,ch9_voltage_mV,ch9_i_inst_mA,ch9_i_avg_mA,ch10_name,ch10_status,ch10_state,ch10_voltage_mV,ch10_i_inst_mA,ch10_i_avg_mA,ch11_name,ch11_status,ch11_state,ch11_voltage_mV,ch11_i_inst_mA,ch11_i_avg_mA,ch12_name,ch12_status,ch12_state,ch12_voltage_mV,ch12_i_inst_mA,ch12_i_avg_mA,ch13_name,ch13_status,ch13_state,ch13_voltage_mV,ch13_i_inst_mA,ch13_i_avg_mA,ch14_name,ch14_status,ch14_state,ch14_voltage_mV,ch14_i_inst_mA,ch14_i_avg_mA,ch15_name,ch15_status,ch15_state,ch15_voltage_mV,ch15_i_inst_mA,ch15_i_avg_mA,ch16_name,ch16_status,ch16_state,ch16_voltage_mV,ch16_i_inst_mA,ch16_i_avg_mA
1778953698.1202166,0.0,0,0.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,0,0,0,0.0,,0,0,0,0,0.0,,1,0,0,0,0.0,,0,0,0,0,0.0,,1,0,0,0,0.0,,1,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0
1778953698.1708531,0.0,12744,-50.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12704,0,0.0,,0,0,0,0,0.0,,1,1,12702,0,0.0,,0,0,0,0,0.0,,1,1,12731,0,0.0,,1,1,12708,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,0,0,0,0.0,,0,1,0,0,0.0,,0,0,0,0,0.0,,0,1,0,0,0.0
1778953698.2271736,0.0,12744,-50.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12704,0,0.0,,0,0,0,0,0.0,,1,1,12702,0,0.0,,0,0,0,0,0.0,,1,1,12731,0,0.0,,1,1,12708,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,0,0,0,0.0,,0,1,0,0,0.0,,0,0,0,0,0.0,,0,1,0,0,0.0
1778953698.2783515,0.0,12747,-49.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12715,0,0.0,,0,0,0,0,0.0,,1,1,12738,0,0.0,,0,0,0,0,0.0,,1,1,12745,0,0.0,,1,1,12716,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,0,0,0,0.0,,0,1,0,0,0.0,,0,0,0,0,0.0,,0,1,0,0,0.0
1778953698.3373096,0.0,12747,-50.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12715,0,0.0,,0,0,0,0,0.0,,1,1,12747,0,0.0,,0,0,0,0,0.0,,1,1,12734,0,0.0,,1,1,12706,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,0,0,0,0.0,,0,1,0,0,0.0,,0,0,0,0,0.0,,0,1,0,0,0.0
1778953698.3887784,0.0,12747,-50.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12718,0,0.0,,0,0,0,0,0.0,,1,1,12727,0,0.0,,0,0,0,0,0.0,,1,1,12718,0,0.0,,1,1,12717,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,0,0,0,0.0,,0,1,0,0,0.0,,0,0,0,0,0.0,,0,1,0,0,0.0
1778953698.4397848,0.0,12747,-50.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12718,0,0.0,,0,0,0,0,0.0,,1,1,12727,0,0.0,,0,0,0,0,0.0,,1,1,12718,0,0.0,,1,1,12717,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,0,0,0,0.0,,0,1,0,0,0.0,,0,0,0,0,0.0,,0,1,0,0,0.0
1778953698.490411,0.0,12750,-49.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12723,0,0.0,,0,0,0,0,0.0,,1,1,12733,0,0.0,,0,0,0,0,0.0,,1,1,12728,0,0.0,,1,1,12712,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,0,0,0,0.0,,0,1,0,0,0.0,,0,0,0,0,0.0,,0,1,0,0,0.0
1778953698.5511665,0.0,12749,-49.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12715,0,0.0,,0,0,0,0,0.0,,1,1,12722,0,0.0,,0,0,0,0,0.0,,1,1,12746,0,0.0,,1,1,12702,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,0,0,0,0.0,,0,1,0,0,0.0,,0,0,0,0,0.0,,0,1,0,0,0.0
1778953698.604615,0.0,12748,-50.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12714,0,0.0,,0,0,0,0,0.0,,1,1,12730,0,0.0,,0,0,0,0,0.0,,1,1,12738,0,0.0,,1,1,12711,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,1,0,0,0.0,,0,0,0,0,0.0,,0,1,0,0,0.0,,0,0,0,0,0.0,,0,1,0,0,0.0
