timestamp,total_i_mA,batt_mV,core_temp_C,safety,ch1_name,ch1_status,ch1_state,ch1_voltage_mV,ch1_i_inst_mA,ch1_i_avg_mA,ch2_name,ch2_status,ch2_state,ch2_voltage_mV,ch2_i_inst_mA,ch2_i_avg_mA,ch3_name,ch3_status,ch3_state,ch3_voltage_mV,ch3_i_inst_mA,ch3_i_avg_mA,ch4_name,ch4_status,ch4_state,ch4_voltage_mV,ch4_i_inst_mA,ch4_i_avg_mA,ch5_name,ch5_status,ch5_state,ch5_voltage_mV,ch5_i_inst_mA,ch5_i_avg_mA,ch6_name,ch6_status,ch6_state,ch6_voltage_mV,ch6_i_inst_mA,ch6_i_avg_mA,ch7_name,ch7_status,ch7_state,ch7_voltage_mV,ch7_i_inst_mA,ch7_i_avg_mA,ch8_name,ch8_status,ch8_state,ch8_voltage_mV,ch8_i_inst_mA,ch8_i_avg_mA,ch9_name,ch9_status,ch9_state,ch9_voltage_mV,ch9_i_inst_mA,ch9_i_avg_mA,ch10_name,ch10_status,ch10_state,ch10_voltage_mV,ch10_i_inst_mA,ch10_i_avg_mA,ch11_name,ch11_status,ch11_state,ch11_voltage_mV,ch11_i_inst_mA,ch11_i_avg_mA,ch12_name,ch12_status,ch12_state,ch12_voltage_mV,ch12_i_inst_mA,ch12_i_avg_mA,ch13_name,ch13_status,ch13_state,ch13_voltage_mV,ch13_i_inst_mA,ch13_i_avg_mA,ch14_name,ch14_status,ch14_state,ch14_voltage_mV,ch14_i_inst_mA,ch14_i_avg_mA,ch15_name,ch15_status,ch15_state,ch15_voltage_mV,ch15_i_inst_mA,ch15_i_avg_mA,ch16_name,ch16_status,ch16_state,ch16_voltage_mV,ch16_i_inst_mA,ch16_i_avg_mA
1778949676.8908074,3950.0,14397,-52.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,14495,30,20.0,,0,0,0,0,0.0,,1,1,14500,0,0.0,,0,1,14484,3850,3825.0,,1,1,14577,0,0.0,,0,1,14621,110,105.0,,0,1,14615,0,0.0,,0,1,14714,0,0.0,,0,1,14654,0,0.0,,0,1,14604,0,0.0,,0,0,0,0,0.0,,0,1,14555,0,0.0,,0,0,0,0,0.0,,0,1,14555,0,0.0
1778949676.9485073,3950.0,14397,-52.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,14495,30,20.0,,0,0,0,0,0.0,,1,1,14500,0,0.0,,0,1,14484,3850,3825.0,,1,1,14577,0,0.0,,0,1,14621,110,105.0,,0,1,14615,0,0.0,,0,1,14714,0,0.0,,0,1,14654,0,0.0,,0,1,14604,0,0.0,,0,0,0,0,0.0,,0,1,14555,0,0.0,,0,0,0,0,0.0,,0,1,14555,0,0.0
1778949676.9988039,3953.3,14397,-52.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,14407,30,23.3,,0,0,0,0,0.0,,1,1,14566,0,0.0,,0,1,14583,3820,3823.3,,1,1,14626,0,0.0,,0,1,14604,110,106.7,,0,1,14555,0,0.0,,0,1,14621,0,0.0,,0,1,14599,0,0.0,,0,1,14659,0,0.0,,0,0,0,0,0.0,,0,1,14807,0,0.0,,0,0,0,0,0.0,,0,1,14763,0,0.0
1778949677.0494342,3994.0,14385,-51.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,14517,30,24.0,,0,0,0,0,0.0,,0,1,14708,80,16.0,,0,1,14719,3920,3846.0,,1,1,13696,0,0.0,,0,1,13642,110,108.0,,0,1,14287,0,0.0,,0,1,14364,0,0.0,,0,1,14380,0,0.0,,0,1,14353,0,0.0,,0,0,0,0,0.0,,0,1,14533,0,0.0,,0,0,0,0,0.0,,0,1,14429,0,0.0
1778949677.1011076,5267.5,14459,-50.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,14462,110,47.5,,0,0,0,0,0.0,,0,1,14369,4840,1230.0,,0,1,14369,3940,3880.0,,1,1,14238,0,0.0,,0,1,14342,110,110.0,,0,1,13538,0,0.0,,0,1,13571,0,0.0,,0,1,13757,0,0.0,,0,1,13921,0,0.0,,0,0,0,0,0.0,,0,1,14353,0,0.0,,0,0,0,0,0.0,,0,1,14353,0,0.0
1778949677.1563487,5267.5,14459,-50.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,14276,110,47.5,,0,0,0,0,0.0,,0,1,14238,4840,1230.0,,0,1,14238,3940,3880.0,,1,1,14397,0,0.0,,0,1,14418,110,110.0,,0,1,13538,0,0.0,,0,1,13571,0,0.0,,0,1,13757,0,0.0,,0,1,13921,0,0.0,,0,0,0,0,0.0,,0,1,14353,0,0.0,,0,0,0,0,0.0,,0,1,14353,0,0.0
1778949677.207434,5340.0,14459,-50.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,14276,40,50.0,,0,0,0,0,0.0,,0,1,14238,240,1290.0,,0,1,14238,3860,3890.0,,1,1,14397,0,0.0,,0,1,14418,110,110.0,,0,1,14555,0,0.0,,0,1,14621,0,0.0,,0,1,14533,0,0.0,,0,1,14533,0,0.0,,0,0,0,0,0.0,,0,1,14457,0,0.0,,0,0,0,0,0.0,,0,1,14353,0,0.0
1778949677.2584155,7610.0,14422,-51.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,14402,70,80.0,,0,0,0,0,0.0,,0,1,14325,4630,3582.5,,0,1,14353,3750,3835.0,,1,1,14194,0,0.0,,0,1,14172,110,112.5,,0,1,14314,0,0.0,,0,1,14331,0,0.0,,0,1,14227,0,0.0,,0,1,14205,0,0.0,,0,0,0,0,0.0,,0,1,14276,0,0.0,,0,0,0,0,0.0,,0,1,14249,0,0.0
1778949677.309452,7806.0,14422,-51.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,14522,80,80.0,,0,0,0,0,0.0,,0,1,14621,4640,3794.0,,0,1,14747,3750,3818.0,,1,1,14741,0,0.0,,0,1,14588,120,114.0,,0,1,14583,0,0.0,,0,1,14533,0,0.0,,0,1,14440,0,0.0,,0,1,14446,0,0.0,,0,0,0,0,0.0,,0,1,14681,0,0.0,,0,0,0,0,0.0,,0,1,14167,0,0.0
1778949677.3601122,7806.0,14435,-51.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,14522,80,80.0,,0,0,0,0,0.0,,1,1,14621,4640,3794.0,,0,1,14747,3750,3818.0,,1,1,14741,0,0.0,,0,1,14588,120,114.0,,0,1,14583,0,0.0,,0,1,14533,0,0.0,,0,1,14440,0,0.0,,0,1,14446,0,0.0,,0,0,0,0,0.0,,0,1,14681,0,0.0,,0,0,0,0,0.0,,0,1,14167,0,0.0
