timestamp,total_i_mA,batt_mV,core_temp_C,safety,ch1_name,ch1_status,ch1_state,ch1_voltage_mV,ch1_i_inst_mA,ch1_i_avg_mA,ch2_name,ch2_status,ch2_state,ch2_voltage_mV,ch2_i_inst_mA,ch2_i_avg_mA,ch3_name,ch3_status,ch3_state,ch3_voltage_mV,ch3_i_inst_mA,ch3_i_avg_mA,ch4_name,ch4_status,ch4_state,ch4_voltage_mV,ch4_i_inst_mA,ch4_i_avg_mA,ch5_name,ch5_status,ch5_state,ch5_voltage_mV,ch5_i_inst_mA,ch5_i_avg_mA,ch6_name,ch6_status,ch6_state,ch6_voltage_mV,ch6_i_inst_mA,ch6_i_avg_mA,ch7_name,ch7_status,ch7_state,ch7_voltage_mV,ch7_i_inst_mA,ch7_i_avg_mA,ch8_name,ch8_status,ch8_state,ch8_voltage_mV,ch8_i_inst_mA,ch8_i_avg_mA,ch9_name,ch9_status,ch9_state,ch9_voltage_mV,ch9_i_inst_mA,ch9_i_avg_mA,ch10_name,ch10_status,ch10_state,ch10_voltage_mV,ch10_i_inst_mA,ch10_i_avg_mA,ch11_name,ch11_status,ch11_state,ch11_voltage_mV,ch11_i_inst_mA,ch11_i_avg_mA,ch12_name,ch12_status,ch12_state,ch12_voltage_mV,ch12_i_inst_mA,ch12_i_avg_mA,ch13_name,ch13_status,ch13_state,ch13_voltage_mV,ch13_i_inst_mA,ch13_i_avg_mA,ch14_name,ch14_status,ch14_state,ch14_voltage_mV,ch14_i_inst_mA,ch14_i_avg_mA,ch15_name,ch15_status,ch15_state,ch15_voltage_mV,ch15_i_inst_mA,ch15_i_avg_mA,ch16_name,ch16_status,ch16_state,ch16_voltage_mV,ch16_i_inst_mA,ch16_i_avg_mA
1778944679.2881966,0.0,0,0.0,0,-,0,0,0,0,0.0,-,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0
1778944679.3392622,4580.0,14435,-46.0,1,-,0,0,0,0,0.0,-,0,0,0,0,0.0,ECU,0,1,13040,110,120.0,FAN1,0,0,0,0,0.0,COILS,0,1,13270,0,0.0,PUMP,0,1,13472,3890,3900.0,INJECTOR,1,1,14353,0,315.0,SERVO,0,1,14369,280,245.0,ADD 1,0,1,14276,0,0.0,ADD 2,0,1,14386,0,0.0,ADD 3,0,1,14479,0,0.0,ADD 4,0,1,14446,0,0.0,ADD 5,0,0,0,0,0.0,ADD 6,0,1,14730,0,0.0,ADD 7,0,0,0,0,0.0,EGT2CAN,0,1,14670,0,0.0
1778944679.397747,4580.0,14435,-46.0,1,-,0,0,0,0,0.0,-,0,0,0,0,0.0,ECU,0,1,14112,110,120.0,FAN1,0,0,0,0,0.0,COILS,1,1,14544,0,0.0,PUMP,0,1,14654,3890,3900.0,INJECTOR,1,1,14692,0,315.0,SERVO,0,1,14615,280,245.0,ADD 1,0,1,14555,0,0.0,ADD 2,0,1,14555,0,0.0,ADD 3,0,1,14577,0,0.0,ADD 4,0,1,14621,0,0.0,ADD 5,0,0,0,0,0.0,ADD 6,0,1,14900,0,0.0,ADD 7,0,0,0,0,0.0,EGT2CAN,0,1,14872,0,0.0
1778944679.4504023,4456.7,14490,-45.0,1,-,0,0,0,0,0.0,-,0,0,0,0,0.0,ECU,0,1,14112,100,113.3,FAN1,0,0,0,0,0.0,COILS,1,1,14544,0,0.0,PUMP,0,1,14654,3840,3880.0,INJECTOR,1,1,14692,0,210.0,SERVO,0,1,14615,270,253.3,ADD 1,0,1,14555,0,0.0,ADD 2,0,1,14555,0,0.0,ADD 3,0,1,14577,0,0.0,ADD 4,0,1,14621,0,0.0,ADD 5,0,0,0,0,0.0,ADD 6,0,1,14900,0,0.0,ADD 7,0,0,0,0,0.0,EGT2CAN,0,1,14872,0,0.0
1778944679.501347,4382.0,14571,-46.0,1,-,0,0,0,0,0.0,-,0,0,0,0,0.0,ECU,0,1,14686,110,112.0,FAN1,0,0,0,0,0.0,COILS,1,1,14714,0,0.0,PUMP,0,1,14719,3830,3874.0,INJECTOR,0,1,14779,110,148.0,SERVO,0,1,14840,220,248.0,ADD 1,0,1,13866,0,0.0,ADD 2,0,1,13248,0,0.0,ADD 3,0,1,13346,0,0.0,ADD 4,0,1,13248,0,0.0,ADD 5,0,0,0,0,0.0,ADD 6,0,1,13970,0,0.0,ADD 7,0,0,0,0,0.0,EGT2CAN,0,1,14369,0,0.0
1778944679.5523996,4382.0,14571,-46.0,1,-,0,0,0,0,0.0,-,0,0,0,0,0.0,ECU,0,1,13330,110,112.0,FAN1,0,0,0,0,0.0,COILS,1,1,13778,0,0.0,PUMP,0,1,14074,3830,3874.0,INJECTOR,1,1,14167,110,148.0,SERVO,0,1,14172,220,248.0,ADD 1,0,1,14167,0,0.0,ADD 2,0,1,14304,0,0.0,ADD 3,0,1,14402,0,0.0,ADD 4,0,1,14457,0,0.0,ADD 5,0,0,0,0,0.0,ADD 6,0,1,13970,0,0.0,ADD 7,0,0,0,0,0.0,EGT2CAN,0,1,14369,0,0.0
1778944679.6055853,4237.5,14193,-45.0,1,-,0,0,0,0,0.0,-,0,0,0,0,0.0,ECU,0,1,13330,130,112.5,FAN1,0,0,0,0,0.0,COILS,1,1,13778,0,0.0,PUMP,0,1,14074,3860,3857.5,INJECTOR,0,1,14167,0,27.5,SERVO,0,1,14172,210,240.0,ADD 1,0,1,14167,0,0.0,ADD 2,0,1,14304,0,0.0,ADD 3,0,1,14402,0,0.0,ADD 4,0,1,14457,0,0.0,ADD 5,0,0,0,0,0.0,ADD 6,0,1,14665,0,0.0,ADD 7,0,0,0,0,0.0,EGT2CAN,0,1,14621,0,0.0
1778944679.656621,4306.0,14496,-45.0,1,-,0,0,0,0,0.0,-,0,0,0,0,0.0,ECU,0,1,14216,90,106.0,FAN1,0,0,0,0,0.0,COILS,1,1,14621,0,0.0,PUMP,0,1,14692,3910,3890.0,INJECTOR,1,1,14621,0,96.0,SERVO,0,1,14500,190,214.0,ADD 1,0,1,14418,0,0.0,ADD 2,0,1,14358,0,0.0,ADD 3,0,1,14260,0,0.0,ADD 4,0,1,14090,0,0.0,ADD 5,0,0,0,0,0.0,ADD 6,0,1,14222,0,0.0,ADD 7,0,0,0,0,0.0,EGT2CAN,0,1,14260,0,0.0
1778944679.7074103,4404.0,14292,-45.0,1,-,0,0,0,0,0.0,-,0,0,0,0,0.0,ECU,0,1,14528,110,106.0,FAN1,0,0,0,0,0.0,COILS,1,1,14758,0,0.0,PUMP,0,1,14900,3860,3882.0,INJECTOR,0,1,13811,630,222.0,SERVO,0,1,14446,160,194.0,ADD 1,0,1,14500,0,0.0,ADD 2,0,1,14375,0,0.0,ADD 3,0,1,14369,0,0.0,ADD 4,0,1,14287,0,0.0,ADD 5,0,0,0,0,0.0,ADD 6,0,1,14375,0,0.0,ADD 7,0,0,0,0,0.0,EGT2CAN,0,1,14944,0,0.0
1778944679.7584114,4404.0,14292,-45.0,1,-,0,0,0,0,0.0,-,0,0,0,0,0.0,ECU,0,1,14703,110,106.0,FAN1,0,0,0,0,0.0,COILS,0,1,14834,0,0.0,PUMP,0,1,14779,3860,3882.0,INJECTOR,1,1,14101,630,222.0,SERVO,0,1,13445,160,194.0,ADD 1,0,1,14118,0,0.0,ADD 2,0,1,14079,0,0.0,ADD 3,0,1,14216,0,0.0,ADD 4,0,1,14189,0,0.0,ADD 5,0,0,0,0,0.0,ADD 6,0,1,14375,0,0.0,ADD 7,0,0,0,0,0.0,EGT2CAN,0,1,14944,0,0.0
