timestamp,total_i_mA,batt_mV,core_temp_C,safety,ch1_name,ch1_status,ch1_state,ch1_voltage_mV,ch1_i_inst_mA,ch1_i_avg_mA,ch2_name,ch2_status,ch2_state,ch2_voltage_mV,ch2_i_inst_mA,ch2_i_avg_mA,ch3_name,ch3_status,ch3_state,ch3_voltage_mV,ch3_i_inst_mA,ch3_i_avg_mA,ch4_name,ch4_status,ch4_state,ch4_voltage_mV,ch4_i_inst_mA,ch4_i_avg_mA,ch5_name,ch5_status,ch5_state,ch5_voltage_mV,ch5_i_inst_mA,ch5_i_avg_mA,ch6_name,ch6_status,ch6_state,ch6_voltage_mV,ch6_i_inst_mA,ch6_i_avg_mA,ch7_name,ch7_status,ch7_state,ch7_voltage_mV,ch7_i_inst_mA,ch7_i_avg_mA,ch8_name,ch8_status,ch8_state,ch8_voltage_mV,ch8_i_inst_mA,ch8_i_avg_mA,ch9_name,ch9_status,ch9_state,ch9_voltage_mV,ch9_i_inst_mA,ch9_i_avg_mA,ch10_name,ch10_status,ch10_state,ch10_voltage_mV,ch10_i_inst_mA,ch10_i_avg_mA,ch11_name,ch11_status,ch11_state,ch11_voltage_mV,ch11_i_inst_mA,ch11_i_avg_mA,ch12_name,ch12_status,ch12_state,ch12_voltage_mV,ch12_i_inst_mA,ch12_i_avg_mA,ch13_name,ch13_status,ch13_state,ch13_voltage_mV,ch13_i_inst_mA,ch13_i_avg_mA,ch14_name,ch14_status,ch14_state,ch14_voltage_mV,ch14_i_inst_mA,ch14_i_avg_mA,ch15_name,ch15_status,ch15_state,ch15_voltage_mV,ch15_i_inst_mA,ch15_i_avg_mA,ch16_name,ch16_status,ch16_state,ch16_voltage_mV,ch16_i_inst_mA,ch16_i_avg_mA
1778950970.9328222,120.0,12658,-43.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,12570,120,120.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,8,1,0,0,0.0,,8,1,16,0,0.0,,1,1,12646,0,0.0,,0,1,12602,0,0.0,,0,1,12630,0,0.0,,0,1,12679,0,0.0,,0,1,12679,0,0.0,,0,0,0,0,0.0,,0,1,12701,0,0.0,,0,0,0,0,0.0,,0,1,12695,0,0.0
1778950970.9869199,130.0,12596,-44.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,12723,140,130.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,8,1,0,0,0.0,,8,1,16,0,0.0,,1,1,12657,0,0.0,,0,1,12652,0,0.0,,0,1,12608,0,0.0,,0,1,12597,0,0.0,,0,1,12613,0,0.0,,0,0,0,0,0.0,,0,1,12701,0,0.0,,0,0,0,0,0.0,,0,1,12613,0,0.0
1778950971.0375316,136.7,12670,-43.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,12657,150,136.7,,0,0,0,0,0.0,,8,1,0,0,0.0,,8,1,0,0,0.0,,8,1,16,0,0.0,,1,1,12695,0,0.0,,0,1,12684,0,0.0,,0,1,12728,0,0.0,,0,1,12679,0,0.0,,0,1,12673,0,0.0,,0,0,0,0,0.0,,0,1,12673,0,0.0,,0,0,0,0,0.0,,0,1,12630,0,0.0
1778950971.0887115,135.0,12670,-45.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,12701,130,135.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,8,1,0,0,0.0,,8,1,16,0,0.0,,1,1,12673,0,0.0,,0,1,12690,0,0.0,,0,1,12695,0,0.0,,0,1,12652,0,0.0,,0,1,12575,0,0.0,,0,0,0,0,0.0,,0,1,12690,0,0.0,,0,0,0,0,0.0,,0,1,12668,0,0.0
1778950971.1455588,135.0,12670,-45.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,12608,130,135.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,8,1,0,0,0.0,,8,1,16,0,0.0,,1,1,12712,0,0.0,,0,1,12608,0,0.0,,0,1,12690,0,0.0,,0,1,12701,0,0.0,,0,1,12695,0,0.0,,0,0,0,0,0.0,,0,1,12684,0,0.0,,0,0,0,0,0.0,,0,1,12684,0,0.0
1778950971.1966634,135.0,12726,-43.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,12679,130,135.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,8,1,0,0,0.0,,8,1,21,0,0.0,,1,1,12553,0,0.0,,0,1,12739,0,0.0,,0,1,12766,0,0.0,,0,1,12717,0,0.0,,0,1,12646,0,0.0,,0,0,0,0,0.0,,0,1,12663,0,0.0,,0,0,0,0,0.0,,0,1,12723,0,0.0
1778950971.2503586,138.0,12677,-43.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,12668,150,138.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,8,1,0,0,0.0,,8,1,0,0,0.0,,1,1,12745,0,0.0,,0,1,12734,0,0.0,,0,1,12739,0,0.0,,0,1,12652,0,0.0,,0,1,12619,0,0.0,,0,0,0,0,0.0,,0,1,12684,0,0.0,,0,0,0,0,0.0,,0,1,12630,0,0.0
1778950971.3006783,140.0,12677,-43.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,12739,150,140.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,76,0,0.0,,1,1,12624,0,0.0,,0,1,12646,0,0.0,,0,1,12673,0,0.0,,0,1,12690,0,0.0,,0,1,12701,0,0.0,,0,0,0,0,0.0,,0,1,12723,0,0.0,,0,0,0,0,0.0,,0,1,12728,0,0.0
1778950971.3516817,172.0,12726,-44.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,12761,220,172.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,65,0,0.0,,1,1,12586,0,0.0,,0,1,12690,0,0.0,,0,1,12717,0,0.0,,0,1,12695,0,0.0,,0,1,12695,0,0.0,,0,0,0,0,0.0,,0,1,12728,0,0.0,,0,0,0,0,0.0,,0,1,12619,0,0.0
1778950971.4031544,172.0,12745,-43.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,12761,220,172.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,65,0,0.0,,1,1,12586,0,0.0,,0,1,12690,0,0.0,,0,1,12717,0,0.0,,0,1,12695,0,0.0,,0,1,12695,0,0.0,,0,0,0,0,0.0,,0,1,12728,0,0.0,,0,0,0,0,0.0,,0,1,12619,0,0.0
1778950971.4538717,172.0,12745,-43.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,12734,220,172.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,16,0,0.0,,1,1,12706,0,0.0,,0,1,12706,0,0.0,,0,1,12668,0,0.0,,0,1,12548,0,0.0,,0,1,12608,0,0.0,,0,0,0,0,0.0,,0,1,12794,0,0.0,,0,0,0,0,0.0,,0,1,12706,0,0.0
1778950971.5138168,248.0,12701,-43.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,12772,310,248.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,21,0,0.0,,1,1,12652,0,0.0,,0,1,12646,0,0.0,,0,1,12581,0,0.0,,0,1,12652,0,0.0,,0,1,12652,0,0.0,,0,0,0,0,0.0,,0,1,12717,0,0.0,,0,0,0,0,0.0,,0,1,12761,0,0.0
1778950971.5710814,282.0,12739,-43.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,12772,320,282.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,21,0,0.0,,1,1,12652,0,0.0,,0,1,12646,0,0.0,,0,1,12581,0,0.0,,0,1,12652,0,0.0,,0,1,12652,0,0.0,,0,0,0,0,0.0,,0,1,12717,0,0.0,,0,0,0,0,0.0,,0,1,12761,0,0.0
1778950971.6326745,290.0,12763,-44.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,12608,240,290.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,21,0,0.0,,1,1,12608,0,0.0,,0,1,12766,0,0.0,,0,1,12783,0,0.0,,0,1,12739,0,0.0,,0,1,12723,0,0.0,,0,0,0,0,0.0,,0,1,12668,0,0.0,,0,0,0,0,0.0,,0,1,12673,0,0.0
1778950971.684258,280.0,12708,-43.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,12597,230,280.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,10,0,0.0,,1,1,12728,0,0.0,,0,1,12690,0,0.0,,0,1,12750,0,0.0,,0,1,12717,0,0.0,,0,1,12739,0,0.0,,0,0,0,0,0.0,,0,1,12745,0,0.0,,0,0,0,0,0.0,,0,1,12613,0,0.0
1778950971.7355723,280.0,12708,-43.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,12766,230,280.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,10,0,0.0,,1,1,12728,0,0.0,,0,1,12690,0,0.0,,0,1,12750,0,0.0,,0,1,12717,0,0.0,,0,1,12739,0,0.0,,0,0,0,0,0.0,,0,1,12745,0,0.0,,0,0,0,0,0.0,,0,1,12613,0,0.0
